
010000', '010001 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE' ;; 'DESARROLLO COGNOSCITIVO' ;; 'TECNICAS DIDACTICAS' ;; 'PSICOLOGIA EVOLUTIVA' ;; 'COMUNICACION VERBAL | 950-500-070-7
003629 |  | Los poetas de Florida  | Buenos Aires  | Centro Editor de América Latina | 1968 | POESIA DE ARGENTINA' ;; 'POESIA CONTEMPORANEA' ;; 'ANTOLOGIAS' ;; 'POETAS' ;; 'ESTILO LITERARIO' ;; 'CORRIENTES LITERARIAS | 
###
003642 | Gutiérrez, Ricardo | Selección de poemas | Buenos Aires  | Centro Editor de América Latina | 1967 | LITERATURA DE ARGENTINA' ;; 'ANTOLOGIAS' ;; 'ROMANTICISMO' ;; 'POESIA' ;; 'ROSAS Y SU TIEMPO' ;; 'SIGLO DIECINUEVE | 
###
003720 |  | Las revistas literarias | Buenos Aires  | Centro Editor de América Latina | 1968 | LITERATURA DE ARGENTINA' ;; 'SOCIOLOGIA DE LA CULTURA' ;; 'INTELECTUALES' ;; 'VIDA CULTURAL' ;; 'ESCRITORES' ;; 'ANTOLOGIAS' ;; 'CRITICA LITERARIA' ;; 'LITERATURA CONTEMPORANEA' ;; 'REVISTAS LITERARIAS | 
###
003648 | Marechal, Leopoldo | Adán Buenosayres | Buenos Aires  | Centro Editor de América Latina | 1968 | LITERATURA DE ARGENTINA' ;; 'NOVELAS' ;; 'SIGLO VEINTE | 
###
003628 |  | El ensayo romántico  | Buenos Aires  | Centro Editor de América Latina | 1967 | LITERATURA DE ARGENTINA' ;; 'ENSAYO LITERARIO' ;; 'ROMANTICISMO' ;; 'GENERACION DE 1837' ;; 'DISCURSOS' ;; 'SOCIALISMO | 
###
003689 | Chambers, Aidan | Dime  | México  | Fondo de Cultura Económica | 2007 | PROMOCION DE LA LECTURA' ;; 'ENSENANZA DE LA LECTURA' ;; 'ENSENANZA DE LA LITERATURA' ;; 'LITERATURA INFANTIL' ;; 'JUEGOS EDUCATIVOS' ;; 'ACTIVIDADES DE ENSENANZA' ;; 'INICIACION EN LA LECTURA | 978-968-16-8453-2
###
012679 | Alvarado, Maite | El lecturón ll | Buenos Aires  | Coquena Grupo Editor | 1993 | ENSENANZA DE LA LECTURA' ;; 'MATERIAL DE LECTURA' ;; 'INICIACION EN LA LECTURA' ;; 'ACTIVIDADES DE APRENDIZAJE' ;; 'DESARROLLO DE LA CREATIVIDAD' ;; 'ESCRITURA' ;; 'MEJORA DE LA ESCRITURA' ;; 'LITERATURA | 950-737-038-1
###
003712 | Borges, Jorge Luis | Textos recobrados (1919-1929) | Buenos Aires | Sudamericana | 2011 | LITERATURA JUVENIL' ;; 'BIOGRAFIAS' ;; 'LITERATURA FANTASTICA' ;; 'LITERATURA ARGENTINA | 978-950-07-3543-8
###
003672 | Hernández, José |  Martín Fierro | Caseros | Gradifco | 2007 | LITERATURA NACIONAL' ;; 'POESIAS' ;; 'POESIA GAUCHESCA' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA GAUCHESCA' ;; 'POESIA EPICA | 978-987-1093-41-0
###
003716 |  | Prilidiano Pueyrredón | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1379-1
###
003669 |  | Raquel Forner | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1381-4
###
003709 |  | Benito Quinquela Martín | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1382-1
###
003707 |  | Cesáreo Bernaldo de Quirós | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1384-5
###
003710 |  | Pedro Figari | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1371-5
###
003708 |  | Candido Portinari | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1385-2
###
003713 |  | Joaquín Torres García | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1386-9
###
003715 |  | Cándido López | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1387-6
###
003717 |  | Luis Felipe Noé | Buenos Aires | Artes Gráficas Editorial Argentino | 2011 | BIOGRAFIAS' ;; 'ARTES PLASTICAS' ;; 'PINTURA' ;; 'ARTISTAS | 978-987-07-1388-3
###
003719 | Stowe, Harriet Beecher, | La cabaña del tío Tom | Buenos Aires  | Atlántida | 1997 | NOVELA' ;; 'ESCLAVITUD' ;; 'SIGLO DIECINUEVE' ;; 'LITERATURA DE ESTADOS UNIDOS' ;; 'HISTORIA DE ESTADOS UNIDOS' ;; 'NARRATIVA' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL' ;; 'NOVELAS DE AVENTURAS' ;; 'BIOGRAFIA | 950-08-1517-6
###
003673 | García Márquez, Gabriel | Crónica de una muerte anunciada | Buenos Aires | Debolsillo | 2011 | NOVELAS POLICIALES' ;; 'LITERATURA LATINOAMERICANA' ;; 'LITERATURA COLOMBIANA' ;; 'LITERATURA CONTEMPORANEA' ;; 'BIOGRAFIA | 987-1138-01-6
###
009408 | Jeffers, Oliver | Aquí estamos. Notas para vivir en el planeta Tierra | México | FCE | 2018 | LITERATURA INFANTIL' ;; 'NARRATIVA' ;; 'SISTEMA SOLAR' ;; 'ANIMALES ACUATICOS' ;; 'ESTRELLAS | 978-607-16-5711-4
###
003265 | Wilber, Gordon O. | Artes industriales en la educación | México | Representaciones y Servicios de Ingenieria, S.A. | 1970 | INDUSTRIA' ;; 'ESCUELAS TECNICAS' ;; 'TALLERES' ;; 'INDUSTRIA Y EDUCACION' ;; 'ENSENANZA INDUSTRIAL' ;; 'PROYECTOS | 
###
003699 | Levin, Dario A. | Cuentos de princesas, caballeros y dragones | Buenos Aires | Longseller | 2009 | LITERATURA' ;; 'CUENTOS' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL' ;; 'CUENTOS DE AVENTURAS' ;; 'CUENTOS MARAVILLOSOS | 978-987-550-885-9
###
003718 | Pérez Sabbi, Mercedes | Viaje de bodas | Buenos Aires  | Editorial Andrés Bello | 2010 | LITERATURA' ;; 'LITERATURA ARGENTINA' ;; 'CUENTOS' ;; 'LITERATURA JUVENIL' ;; 'CUENTOS DE TERROR' ;; 'LITERATURA CONTEMPORANEA | 978-987-1306-29-9
###
003678', '003679 | Pérez Sabbi, Mercedes | Dos asesinos, un muerto y tres obleas | Buenos Aires | Quipu | 2010 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA INFANTIL' ;; 'NOVELAS DE MISTERIO | 978-987-504-050-2
###
003697 | Pérez Sabbi, Mercedes | La maga Inés | Buenos Aires | Crecer Creando | 2011 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA INFANTIL | 978-987-9197-49-3
###
003696 | Pérez Sabbi, Mercedes | Mayonesa y bandoneón | Buenos Aires | Comunicarte | 2009 | NOVELA' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA INFANTIL | 978-987-602-118-0
###
003698 | Pérez Sabbi, Mercedes | Nos vamos, nomás, nos vamos | Buenos Aires | Abran cancha | 2009 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA INFANTIL | 978-987-23451-0-8
###
003700 | Pérez Sabbi, Mercedes | Sopa de estrellas | Buenos Aires | Sudamericana | 2009 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA INFANTIL | 950-07-2325-5
###
003694', '004087', '006104', '008003 | Isol | Secreto de familia | Mexico | Fondo de Cultura Económica | 2010 | LITERATURA' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA DE ARGENTINA' ;; 'CUENTO INFANTIL | 978-968-16-7046-7
###
003674 | Berocay, Roy | Pateando lunas | Buenos Aires | Aguilar, Altea, Taurus, Alfaguara | 2011 | NOVELA' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA JUVENIL | 978-987-04-0432-3
###
003721 | Borges, Jorge Luis | Textos recobrados (1919-1929) | Buenos Aires | Sudamericana | 2011 | LITERATURA JUVENIL' ;; 'BIOGRAFIAS' ;; 'LITERATURA FANTASTICA' ;; 'LITERATURA ARGENTINA | 978-950-07-3544-5
###
003722 | Borges, Jorge Luis | Borges en Sur  (1931-1980) | Buenos Aires | Sudamericana | 2011 | LITERATURA JUVENIL' ;; 'BIOGRAFIAS' ;; 'LITERATURA FANTASTICA' ;; 'LITERATURA ARGENTINA | 978-950-07-3547-6
###
003681 | Ferrari, Andrea | El hombre que quería recordar | Buenos Aires  | Ediciones SM | 2011 | LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA ARGENTINA' ;; 'BIOGRAFIA | 978-987-573-577-4
###
003706 | Pisos, Cecilia | Dragones o pajaritos | Buenos Aires  | Ediciones SM | 2009 | LITERATURA INFANTIL' ;; 'NARRACION' ;; 'POESIA' ;; 'LITERATURA ARGENTINA | 978-987-573-096-0
###
003705 | Falbo, Graciela | Recetas secretas de brujas y de hadas | Buenos Aires | Sudamericana | 2007 | CUENTO INFANTIL' ;; 'NARRACION' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA ARGENTINA' ;; 'BIOGRAFIA | 978-950-07-2852-2
###
003335 | Montes, Graciela | Sapo verde | Buenos Aires  | Centro Editor de América Latina | 1990 | LITERATURA' ;; 'LITERATURA INFANTIL' ;; 'CUENTOS CON ANIMALES' ;; 'CUENTOS DE ANIMALES' ;; 'LIBRO PARA NINOS' ;; 'CUENTO INFANTIL | 
###
003690 | Poe, Edgar Allan | Cuentos de Edgar Allan Poe | Buenos Aires  | Losada S.A. | 19?? | LITERATURA UNIVERSAL' ;; 'CUENTOS POLICIALES' ;; 'LITERATURA FANTASTICA' ;; 'LITERATURA ESTADOUNIDENSE | 950-695-050-4
###
003714 | Santa Ana, Antonio | Nunca seré un superhéroe | Buenos Aires | Grupo Editorial Norma | 1999 | LITERATURA' ;; 'LITERATURA ARGENTINA' ;; 'NOVELA' ;; 'LITERATURA JUVENIL' ;; 'BIOGRAFIA | 958-04-5910-X
###
003677 | Escudero, Laura | Los parientes impostores | Buenos Aires | Grupo Editorial Norma | 2008 | LITERATURA' ;; 'LITERATURA ARGENTINA' ;; 'NOVELA' ;; 'LITERATURA JUVENIL' ;; 'BIOGRAFIA' ;; 'LITERATURA INFANTIL | 978-987-545-547-4
###
003676 | Olguín, Sergio S. | El equipo de los sueños | Buenos Aires | Grupo Editorial Norma | 2004 | LITERATURA' ;; 'LITERATURA ARGENTINA' ;; 'NOVELA' ;; 'LITERATURA JUVENIL' ;; 'BIOGRAFIA' ;; 'LITERATURA INFANTIL | 978-987-545-159-9
###
003680 | Kohan, Martín | Dos veces junio | Buenos Aires | Debolsillo | 2010 | LITERATURA' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA CONTEMPORANEA' ;; 'BIOGRAFIA' ;; 'NOVELA' ;; 'NOVELA REALISTA' ;; 'NARRACION | 987-566-095-7
###
003738 | Borges, Jorge Luis | Textos recobrados (1931-1955) | Buenos Aires | Sudamericana | 2011 | LITERATURA JUVENIL' ;; 'BIOGRAFIAS' ;; 'LITERATURA FANTASTICA' ;; 'LITERATURA ARGENTINA | 978-950-07-3545-2
###
003702 | Mariño, Ricardo | El regreso de las hadas | Buenos Aires | Sigmar | 2009 | LITERATURA' ;; 'LITERATURA INFANTIL' ;; 'CUENTO INFANTIL' ;; 'CUENTOS' ;; 'CUENTOS MARAVILLOSOS | 978-950-11-1148-4
###
003739 | Gattari, María Florencia | Posición adelantada | Buenos Aires  | Ediciones SM | 2009 | LITERATURA INFANTIL' ;; 'NARRACION' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA' ;; 'BIOGRAFIA' ;; 'NOVELA | 978-987-573-126-4
###
003740 | Di Marco, Marcelo | Victoria entre las sombras | Buenos Aires | Sudamericana | 2011 | LITERATURA JUVENIL' ;; 'NOVELA' ;; 'NOVELA CONTEMPORANEA' ;; 'LITERATURA ARGENTINA | 978-950-07-3519-3
###
003346 | Tortorelli, Lucas A. | Maderas y bosques argentinos  | Buenos Aires  | Orientación Gráfica Editora | 2009 | BOSQUES' ;; 'RECURSOS NATURALES' ;; 'CIENCIAS NATURALES' ;; 'MADERA' ;; 'PRODUCCION DE MADERA' ;; 'PRODUCCION FORESTAL | 978-987-9260-69-2
###
003347 | Tortorelli, Lucas A. | Maderas y bosques argentinos  | Buenos Aires  | Orientación Gráfica Editora | 2009 | BOSQUES' ;; 'RECURSOS NATURALES' ;; 'CIENCIAS NATURALES' ;; 'MADERA' ;; 'PRODUCCION DE MADERA' ;; 'PRODUCCION FORESTAL | 978-987-9260-69-2
###
003686 | Waltari, Mika | El etrusco | Buenos Aires  | Ediciones Selectas | 1958 | LITERATURA' ;; 'LITERATURA UNIVERSAL' ;; 'ETRUSCOS' ;; 'NOVELA' ;; 'NOVELAS HISTORICA | 
###
003743 | Cinetto, Liliana | Cuentos que hielan la sangre | Buenos Aires  | Pictus | 2011 | LITERATURA DE ARGENTINA' ;; 'CUENTOS DE TERROR' ;; 'LEYENDAS' ;; 'CUENTOS INFANTILES' ;; 'CUENTOS DE MISTERIO' ;; 'LITERATURA JUVENIL' ;; 'MITOS' ;; 'LITERATURA INFANTIL | 978-987-24387-4-6
###
003745 | Johnson, Sally | 1 2 3 manía | Buenos Aires  | Kel | 2004 | ESCRITURA' ;; 'ENSENANZA' ;; 'NIVEL INICIAL' ;; 'MATEMATICAS' ;; 'NUMEROS' ;; 'MOTRICIDAD' ;; 'ACTIVIDADES' ;; 'ACTIVIDADES DE APRENDIZAJE' ;; 'EDUCACION PRIMARIA | 950-9255-84-X
###
003746 | Johnson, Sally | 4 5 6 manía | Buenos Aires  | Kel | 2004 | ESCRITURA' ;; 'ENSENANZA' ;; 'NIVEL INICIAL' ;; 'MATEMATICAS' ;; 'NUMEROS' ;; 'MOTRICIDAD' ;; 'ACTIVIDADES' ;; 'ACTIVIDADES DE APRENDIZAJE' ;; 'EDUCACION PRIMARIA | 950-9255-93-9
###
003747 | Johnson, Sally | 100 manía | Buenos Aires  | Kel | 2006 | ESCRITURA' ;; 'ENSENANZA' ;; 'NIVEL INICIAL' ;; 'MATEMATICAS' ;; 'NUMEROS' ;; 'MOTRICIDAD' ;; 'ACTIVIDADES' ;; 'ACTIVIDADES DE APRENDIZAJE' ;; 'EDUCACION PRIMARIA' ;; 'MATERIALES DE ENSENANZA | 950-9255-95-5
###
003339 |  | Aventuras de Don Quijote | Buenos Aires | Editodos | 1978 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'NOVELAS DE CABALLERIA' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA ESPANOLA' ;; 'LITERATURA UNIVERSAL' ;; 'LITERATURA JUVENIL | 
###
003584 | Velasco, Cecilia | Tony | Bogotá | Grupo Editorial Norma | 2010 | LITERATURA' ;; 'LITERATURA ECUATORIANA' ;; 'CUENTOS' ;; 'LITERATURA JUVENIL' ;; 'BIOGRAFIA' ;; 'LITERATURA INFANTIL | 978-958-45-2901-5
###
003742 | Roldán, Elisa | Decir amigo | Buenos Aires | Aguilar, Altea, Taurus, Alfaguara | 2011 | NOVELA' ;; 'NARRACION' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA JUVENIL' ;; 'BIOGRAFIA | 978-987-04-1736-1
###
003744 | Hinojosa, Francisco | De domingo a lunes | Mexico | Fondo de Cultura Económica | 2008 | LITERATURA' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA MEXICANA' ;; 'NOVELA' ;; 'BIOGRAFIA' ;; 'LITERATURA JUVENIL | 978-607-16-0008-0
###
003338 |  | El enano saltarín | España | Editorial Vasco Americana | 1964 | LITERATURA' ;; 'CUENTO INFANTIL' ;; 'CUENTOS' ;; 'CUENTOS CON ANIMALES' ;; 'CUENTOS FANTASTICOS | 
###
003322', '003323 | De Amicis, Edmundo | Corazón | Buenos Aires | Atlántida | 1974 | LITERATURA' ;; 'LITERATURA UNIVERSAL' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL | 
###
003729 |  | Aportes para el seguimiento del aprendizaje en procesos de enseñanza | Buenos Aires | Ministerio de Educación, Ciencia y Tecnología | 2007 | PROCESO DE ENSENANZA-APRENDIZAJE' ;; 'EVALUACION' ;; 'CIENCIAS SOCIALES' ;; 'MATEMATICAS' ;; 'LENGUAJE' ;; 'CIENCIAS NATURALES' ;; 'MATERIAL DE APOYO' ;; 'APRENDIZAJE' ;; 'PROCESO DE APRENDIZAJE' ;; 'DOCENTES' ;; 'DIDACTICA | 978-950-00-0637-8
###
003749 | Borges, Jorge Luis | Textos recobrados (1956-1986) | Buenos Aires | Sudamericana | 2011 | LITERATURA JUVENIL' ;; 'BIOGRAFIAS' ;; 'LITERATURA FANTASTICA' ;; 'LITERATURA ARGENTINA | 978-950-07-3546-9
###
003330 | Hernández, José | Martín Fierro | Buenos Aires | Atlántida | 1977 | POESIAS' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA GAUCHESCA | 
###
003780', '003781 |  | Sinfín de principios  | Buenos Aires  | Idelcoop | 2010 | EDUCACION COOPERATIVA' ;; 'ACTIVIDADES DE ENSENANZA' ;; 'EDUCACION INICIAL' ;; 'EDUCACION PRIMARIA' ;; 'EDUCACION SECUNDARIA' ;; 'BIOGRAFIA' ;; 'COOPERATIVAS | 978-987-1687-01-5
###
003328 | Homero | La Ilíada | Buenos Aires | Atlántida | 1977 | CUENTOS' ;; 'LEYENDAS' ;; 'LITERATURA GRIEGA' ;; 'LITERATURA CLASICA' ;; 'MITOLOGIA GRIEGA' ;; 'LITERATURA INFANTIL | 
###
003337 |  | Robin Hood | Buenos Aires | Sigmar | 1968 | NOVELAS' ;; 'LEYENDAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA INGLESA' ;; 'LITERATURA JUVENIL | 
###
003332 | Vigil | Los ratones campesinos | Buenos Aires | Atlántida | 1980 | CUENTOS' ;; 'LITERATURA INFANTIL' ;; 'CUENTOS DE ANIMALES | 
###
003331 | Vigil | El bosque azul | Buenos Aires | Atlántida | 1977 | CUENTOS' ;; 'LITERATURA INFANTIL' ;; 'CUENTOS DE ANIMALES | 
###
003800 | Oesterheld, Héctor Germán | El eternauta  | Buenos Aires  | Doedytores | 2007 | LITERATURA DE ARGENTINA' ;; 'CIENCIA FICCION' ;; 'LITERATURA CONTEMPORANEA' ;; 'HISTORIETAS' ;; 'LITERATURA JUVENIL | 987-98724-26-4
###
003782 | Ingenieros, José | El hombre mediocre | Buenos Aires  | Losada | 1973 | POSITIVISMO' ;; 'IDEALISMO' ;; 'ROMANTICISMO' ;; 'FILOSOFOS' ;; 'ETICA' ;; 'VALORES MORALES' ;; 'ENSAYO FILOSOFICO' ;; 'FILOSOFIA EN ARGENTINA' ;; 'ENSAYO | 
###
003801 |  | Tutelados y asistidos  | Buenos Aires  | Paidós | 2008 | POLITICA EDUCATIVA' ;; 'POLITICAS SOCIALES' ;; 'SUBJETIVIDAD' ;; 'PROGRAMAS DE EDUCACION COMPENSATORIA' ;; 'EDUCACION DE ADULTOS' ;; 'INFANCIA' ;; 'TERCERA EDAD | 950-12-4509-8
###
003163 |  | Matemática 6 | Buenos Aires | Tinta Fresca | 2007 | MATEMATICAS' ;; 'NUMERACION' ;; 'GEOMETRIA' ;; 'ACTIVIDADES' ;; 'LIBROS DE TEXTO' ;; 'MEDIDAS' ;; 'FRACCIONES | 987-576-034-X
###
003809 | Origlio, Fabrizio | Jugar con los sonidos, jugar con el cuerpo  | Buenos Aires  | Hola Chicos | 2011 | ENSENANZA DE LA MUSICA' ;; 'JUEGOS EDUCATIVOS' ;; 'JUEGOS INFANTILES' ;; 'EDUCACION BASICA' ;; 'EXPRESION CORPORAL' ;; 'EDUCACION INICIAL' ;; 'ACTOS ESCOLARES' ;; 'NIVEL INICIAL | 987-1061-22-6
###
003810 | Onetto, Fernando | Casos y cosas del vivir juntos  | Buenos Aires  | Hola chicos | 2008 | ACTIVIDADES DE ENSENANZA' ;; 'CUENTOS INFANTILES' ;; 'EDUCACION PARA LA CONVIVENCIA' ;; 'EDUCACION INICIAL' ;; 'EDUCACION PRIMARIA' ;; 'EDUCACION EN VALORES | 978-987-1061-88-4
###
003815 |  | Matemática en secundaria 1º/2º | Buenos Aires | Santillana | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS' ;; 'NUMERACION' ;; 'FRACCIONES' ;; 'GEOMETRIA' ;; 'ESTADISTICA' ;; 'PROBABILIDAD' ;; 'FUNCIONES' ;; 'VOLUMEN | 978-950-46-2433-2
###
003816 |  | Matemática en secundaria 2º/3º | Buenos Aires | Santillana | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS' ;; 'NUMERACION' ;; 'FRACCIONES' ;; 'GEOMETRIA' ;; 'ESTADISTICA' ;; 'PROBABILIDAD' ;; 'FUNCIONES' ;; 'FUNCIONES (CUADRATICAS)' ;; 'FUNCIONES (LINEALES) | 978-950-46-2433-2
###
003823', '007735 | Tomsin, Ana Laura | Ciencias Naturales 4 | Buenos Aires | Longseller | 2011 | ECOLOGIA' ;; 'MEDIO AMBIENTE' ;; 'LIBROS DE TEXTO' ;; 'METALES' ;; 'FUERZAS' ;; 'SERES VIVOS' ;; 'REPRODUCCION' ;; 'REPRODUCCION ANIMAL' ;; 'REPRODUCCION VEGETAL' ;; 'TIERRA' ;; 'TECNOLOGIA' ;; 'CIENCIAS NATURALES | 978-987-683-016-4
###
009406 | Llenas, Anna | Diario de las emociones | CABA | Paidós | 2025 | EDUCACION SEXUAL INTEGRAL' ;; 'LIBROS DE TEXTO' ;; 'EMOCIONES' ;; 'DIARIO PERSONAL | 978-950-12-9719-5
###
003825 | Tomsin, Ana Laura | Ciencias Naturales 6 | Buenos Aires | Longseller | 2011 | MATERIA' ;; 'MEDIO AMBIENTE' ;; 'LIBROS DE TEXTO' ;; 'MATERIALES' ;; 'FUERZAS' ;; 'SERES VIVOS' ;; 'REPRODUCCION' ;; 'NUTRICION' ;; 'UNIVERSO' ;; 'TIERRA' ;; 'TECNOLOGIA' ;; 'CIENCIAS NATURALES' ;; 'LUZ' ;; 'REPRODUCCION HUMANA | 978-987-683-050-8
###
003831 |  | Matemática en secundaria 7º/1º | Buenos Aires | Santillana | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS' ;; 'NUMERACION' ;; 'FRACCIONES' ;; 'GEOMETRIA' ;; 'ESTADISTICA' ;; 'PROPORCIONES' ;; 'FUNCIONES | 978-950-46-2433-2
###
003826 |  | Matemática 4 | Buenos Aires | Longseller | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MULTIPLICACION' ;; 'DIVISION' ;; 'FRACCIONES' ;; 'MEDIDA | 978-987-683-055-3
###
003827 |  | Matemática 5 | Buenos Aires | Longseller | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MULTIPLICACION' ;; 'DIVISION' ;; 'FRACCIONES' ;; 'MEDIDA | 978-987-683-052-3
###
003828 |  | Matemática 6 | Buenos Aires | Longseller | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'PROPORCIONALIDAD' ;; 'FRACCIONES | 978-987-683-051-5
###
003819 |  | GPS + guías para saber más | Buenos Aires | Puerto de palos | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'SUMA' ;; 'FRACCIONES' ;; 'RESTA | 978-987-547-455-0
###
003820 |  | GPS + guías para saber más | Buenos Aires | Puerto de palos | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'SUMA' ;; 'FRACCIONES' ;; 'RESTA' ;; 'ACTIVIDADES | 978-987-547-456-7
###
003817 |  | GPS + guías para saber más | Buenos Aires | Puerto de palos | 2012 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'MULTIPLICACION' ;; 'FRACCIONES' ;; 'DIVISION' ;; 'PROPORCIONALIDAD | 978-987-547-465-9
###
003818 |  | GPS + guías para saber más | Buenos Aires | Puerto de palos | 2012 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'SUMA' ;; 'FRACCIONES' ;; 'RESTA' ;; 'ACTIVIDADES | 978-987-547-466-6
###
003821 |  | GPS + guías para saber más | Buenos Aires | Puerto de palos | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'MULTIPLICACION' ;; 'FRACCIONES' ;; 'DIVISION' ;; 'PROPORCIONALIDAD' ;; 'GUIA DEL DOCENTE | 978-987-547-462-8
###
003822 |  | GPS + guías para saber más | Buenos Aires | Puerto de palos | 2011 | LIBROS DE TEXTO' ;; 'MATEMATICAS (PRIMARIA)' ;; 'NUMERACION' ;; 'NUMEROS' ;; 'GEOMETRIA' ;; 'MEDIDA' ;; 'SUMA' ;; 'FRACCIONES' ;; 'RESTA' ;; 'ACTIVIDADES | 978-987-547-461-1
###
